Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
89171335-b9c0-3326-98d6-a837d432b9fd,WHITTIER REHABILTATION HOSPITAL,150 FLANDERS ROAD,LYNN,MA,019042915,42.466763,-70.9494939,5088712063,0.0,426
01bde980-bf89-3138-8912-7360dff33247,LE & CHANG FAMILY URGENT CARE PC,456 PARK AVE,WORCESTER,MA,016101254,42.25512735,-71.82580924803523,5086851517,0.0,3
217cb6f6-e822-3831-9d9d-ffa104971042,ENCOMPASS HEALTH REHABILITATION HOSP OF NEW ENGLAN,2 REHABILITATION WAY,WOBURN,MA,018016003,42.46352265,-71.161925472006,7819355050,0.0,400
8a6e21d0-da20-3378-8176-4e5ad2b51983,TIMOTHY DANIELS HOUSE,84 ELM STREET,HOLLISTON,MA,017462138,42.20234485,-71.42493275079366,5084294566,0.0,19
4e56c7ec-99e5-3023-8e4f-95ad18a03f06,UNITED MEDICAL CARE LLC,28 RIVERSIDE DR STE 101,PEMBROKE,MA,023594947,42.11004715,-70.77534154695786,5089715500,0.0,40
e2a8b444-9b8f-36ff-84c4-05ee98589482,WHITLEY WELLNESS LLC,8 SHIPWAY PL # C-8,CHARLESTOWN,MA,021294301,42.3778749,-71.0619957,3254399799,0.0,23
3517aff1-b163-3cd5-8fff-19710fcdc1b7,KINDRED HOSPICE,400 HEMENWAY STREET,MARLBOROUGH,MA,017526762,42.36006255767826,-71.5077613040944,5082290912,0.0,2
121b0ad1-1beb-3caa-9271-3d3f726bb727,PATRIOT URGENT CARE PROFESSIONALS PC,1030 MAIN STREET,WALTHAM,MA,024517447,42.375828,-71.2527956,7818946900,0.0,37
43f37d29-0bcb-3d84-b9c0-9ee4f2485ff2,TAG VIRTUAL WELLNESS LLC,168 WALTON RD UNIT 19,ROWLEY,MA,019692014,42.7136977,-70.8818364,6172939978,0.0,60
0a2252ba-33de-322f-8f0a-e5b0141f1780,HARVARD STREET NEIGHBORHOOD HEALTH CENTER,632 BLUE  HILL AVENUE,DORCHESTER,MA,021213213,42.2941088,-71.0885355,6178253400,0.0,38
e1892a2c-6dca-3c4c-93b7-0e00a9eb8b61,PRIMARY & PREVENTIVE CARE  INC.,20 EAST ST,HANOVER,MA,023391638,42.1278249,-70.82664947485381,7818263146,0.0,23
95f6c328-96dd-3fb8-a56e-9aad566094b4,EXCEL HOME CARE SERVICES INC,4 STONY HILL ROAD,WILBRAHAM,MA,010951027,42.1552861,-72.48384800788648,4135832005,0.0,17
19f958ef-57cf-33c1-b068-14b32a980813,DRACUT FAMILY HEALTHCARE,155 BROADWAY RD,DRACUT,MA,018262754,42.67578279999999,-71.29320171860073,9784580475,0.0,58
1676f96e-65fc-350d-918b-453697bf07ff,NORWELL VISITING NURSE ASSOCIATION INC,120 LONGWATER DRIVE,NORWELL,MA,020611653,42.15682485,-70.8792143504961,7816592342,0.0,2
6d16a8e3-3569-38ab-afac-a2f8c1125085,BROOKHAVEN AT LEXINGTON,1010 WALTHAM STREET,LEXINGTON,MA,024218052,42.4139392,-71.22929265883278,7818639660,0.0,9
ebdc1c70-475d-3e06-9d1c-7b6a007ae9a6,METROWEST MEDICAL CARE INC,61 LINCOLN ST,FRAMINGHAM,MA,017028264,42.2834291,-71.4175609,5086207522,0.0,52
91808f17-7583-32a3-aa55-23b131b327c7,SOUTH SHORE CENTER FOR WELLNESS LTD,200 CORDWAINER DR,NORWELL,MA,020611671,42.16352995,-70.8846291501739,7818788340,0.0,67
53f086de-2fc7-3d35-92c2-aca4ed944e7f,LAWRENCE GENERAL HOSPITAL,1 GENERAL ST,LAWRENCE,MA,018412961,42.7097143,-71.15007700778098,9786834000,0.0,111
20f63278-6709-3195-b767-782d2a10bd5c,NEVILLE CENTER AT FRESH POND FOR NURSING & REHAB,640 CONCORD AVENUE,CAMBRIDGE,MA,021381116,42.389222000000004,-71.14799280677965,6174970600,0.0,17
c05d73d0-b348-32ce-9fe5-13a720950f37,URGENT HELP CHELMSFORD PC,45 DRUM HILL RD,CHELMSFORD,MA,018241503,42.6255635,-71.3615131,9784467515,0.0,66
ac0fde88-b0ad-3388-a4a8-b8fc2a4f4af2,NEW ENGLAND SINAI HOSPITAL,150 YORK STREET,STOUGHTON,MA,020729105,42.144646800000004,-71.09875876961266,7813644850,0.0,232
d70d47dc-b40c-3a04-8342-35cbfe716409,SENIOR HEALTHCARE ASSOCIATES INC,83 LITTLEFIELD RD,NEWTON,MA,024593010,42.3104327,-71.18883283411856,7816421859,0.0,80
0592d4e5-a0fb-3143-83cd-8e5a6b066a96,SOUTH SHORE PRIMARY AND URGENT CARE LLC,20 EAST ST,HANOVER,MA,023391638,42.1278249,-70.82664947485381,7815610460,0.0,34
c67ca7ed-4769-3b6c-a0a9-993f1227ff10,CAPE ANN MEDICAL CENTER LLC,1 BLACKBURN DR,GLOUCESTER,MA,019302237,42.6269312,-70.65555242413386,9782811500,0.0,83
612fb151-095d-3d11-942b-5907216f4dbb,GREATER LAWRENCE FAMILY HEALTH CENTER INC,34 HAVERHILL ST,LAWRENCE,MA,018412884,42.71186535,-71.15197382279813,9786896683,0.0,50
7b5bf0fc-c5c0-3f22-980b-fdfff326a9b4,WOONSOCKET URGENT CARE PC,40 CUMBERLAND AVE,NORTH ATTLEBORO,MA,027604445,41.9316677,-71.35407469790115,7812550500,0.0,3
14036728-b721-3e4b-8755-8ee8ab6ed15e,LONGFELLOW PRIMARY CARE  PC,625 MOUNT AUBURN ST,CAMBRIDGE,MA,021384518,42.375351,-71.1468628,6174924545,0.0,53
